time,stress,temp,type,title,max_strain,strain_rate,youngs,poissons
0.2366,4.66602,25,cyclic-time-stress,cyclic-time-stress,0.015,4.30E-04,195600,0.29
1318.4407,427.94453,,,,,,,,
1318.5406,428.33428,,,,,,,,
1318.6407,428.10039,,,,,,,,
1318.7407,427.94453,,,,,,,,
1318.8407,427.78864,,,,,,,,
1318.9407,427.39883,,,,,,,,
1319.0406,427.6327,,,,,,,,
1319.1407,427.7107,,,,,,,,
1319.2407,428.17839,,,,,,,,
1319.3407,428.0225,,,,,,,,
1319.4407,428.10039,,,,,,,,
1319.5406,428.33428,,,,,,,,
1319.6407,428.4902,,,,,,,,
1319.7407,428.25633,,,,,,,,
1319.8407,428.72407,,,,,,,,
1319.9407,428.4902,,,,,,,,
1320.0406,428.72407,,,,,,,,
1320.1407,428.56815,,,,,,,,
1320.2407,428.33428,,,,,,,,
1320.3407,428.10039,,,,,,,,
1320.4407,428.25633,,,,,,,,
1320.5406,429.03584,,,,,,,,
1320.6407,429.03584,,,,,,,,
1320.7407,429.11378,,,,,,,,
1320.8407,429.89332,,,,,,,,
1320.9407,429.73745,,,,,,,,
1321.0406,429.19176,,,,,,,,
1321.1407,428.95789,,,,,,,,
1321.2407,429.03584,,,,,,,,
1321.3407,429.11378,,,,,,,,
1321.4407,429.34765,,,,,,,,
1321.5406,429.50358,,,,,,,,
1321.6407,427.47683,,,,,,,,
1321.7407,422.56584,,,,,,,,
1321.8407,416.95333,,,,,,,,
1321.9407,411.49669,,,,,,,,
1322.0406,405.57234,,,,,,,,
1322.1407,399.3362,,,,,,,,
1322.2407,392.8662,,,,,,,,
1322.3407,387.01982,,,,,,,,
1322.4407,381.09549,,,,,,,,
1322.5406,374.70344,,,,,,,,
1322.6407,368.54524,,,,,,,,
1322.7407,362.30908,,,,,,,,
1322.8407,356.46268,,,,,,,,
1322.9407,350.53835,,,,,,,,
1323.0406,344.30219,,,,,,,,
1323.1407,338.14399,,,,,,,,
1323.2407,331.75195,,,,,,,,
1323.3407,325.59377,,,,,,,,
1323.4407,319.43557,,,,,,,,
1323.5406,313.3553,,,,,,,,
1323.6407,307.27508,,,,,,,,
1323.7407,301.58459,,,,,,,,
1323.8407,296.05001,,,,,,,,
1323.9407,289.58001,,,,,,,,
1324.0406,283.42179,,,,,,,,
1324.1407,277.41952,,,,,,,,
1324.2407,271.41723,,,,,,,,
1324.3407,265.57086,,,,,,,,
1324.4407,259.49059,,,,,,,,
1324.5406,253.8001,,,,,,,,
1324.6407,247.79781,,,,,,,,
1324.7407,242.26322,,,,,,,,
1324.8407,236.18299,,,,,,,,
1324.9407,230.41455,,,,,,,,
1325.0406,224.87997,,,,,,,,
1325.1407,219.57925,,,,,,,,
1325.2407,214.43443,,,,,,,,
1325.3407,208.58805,,,,,,,,
1325.4407,203.52117,,,,,,,,
1325.5406,197.36298,,,,,,,,
1325.6407,191.75045,,,,,,,,
1325.7407,186.83948,,,,,,,,
1325.8407,181.46082,,,,,,,,
1325.9407,176.31598,,,,,,,,
1326.0406,170.4696,,,,,,,,
1326.1407,164.46729,,,,,,,,
1326.2407,159.47838,,,,,,,,
1326.3407,154.25561,,,,,,,,
1326.4407,149.4226,,,,,,,,
1326.5406,144.43368,,,,,,,,
1326.6407,138.74319,,,,,,,,
1326.7407,133.28656,,,,,,,,
1326.8407,127.90789,,,,,,,,
1326.9407,122.68511,,,,,,,,
1327.0406,117.69619,,,,,,,,
1327.1407,112.62932,,,,,,,,
1327.2407,107.3286,,,,,,,,
1327.3407,102.33969,,,,,,,,
1327.4407,97.58462,,,,,,,,
1327.5406,93.14136,,,,,,,,
1327.6407,88.0745,,,,,,,,
1327.7407,82.92968,,,,,,,,
1327.8407,78.48642,,,,,,,,
1327.9407,73.80931,,,,,,,,
1328.0406,68.43063,,,,,,,,
1328.1407,63.83147,,,,,,,,
1328.2407,59.46617,,,,,,,,
1328.3407,54.7111,,,,,,,,
1328.4407,50.42376,,,,,,,,
1328.5406,46.21436,,,,,,,,
1328.6407,41.927,,,,,,,,
1328.7407,36.86013,,,,,,,,
1328.8407,32.33893,,,,,,,,
1328.9407,27.89567,,,,,,,,
1329.0406,23.84218,,,,,,,,
1329.1407,19.78868,,,,,,,,
1329.2407,15.34543,,,,,,,,
1329.3407,12.1494,,,,,,,,
1329.4407,8.48566,,,,,,,,
1329.5406,4.66602,,,,,,,,
1329.6407,0.76843,,,,,,,,
1329.7407,-3.44097,,,,,,,,
1329.8407,-7.57242,,,,,,,,
1329.9407,-11.39206,,,,,,,,
1330.0406,-15.99122,,,,,,,,
1330.1407,-20.74628,,,,,,,,
1330.2407,-24.87772,,,,,,,,
1330.3407,-28.77532,,,,,,,,
1330.4407,-32.67291,,,,,,,,
1330.5406,-35.79098,,,,,,,,
1330.6407,-39.92243,,,,,,,,
1330.7407,-43.82002,,,,,,,,
1330.8407,-47.56171,,,,,,,,
1330.9407,-50.75773,,,,,,,,
1331.0406,-54.81123,,,,,,,,
1331.1407,-58.55292,,,,,,,,
1331.2407,-61.51509,,,,,,,,
1331.3407,-64.78906,,,,,,,,
1331.4407,-68.141,,,,,,,,
1331.5406,-71.96064,,,,,,,,
1331.6407,-75.46847,,,,,,,,
1331.7407,-78.89835,,,,,,,,
1331.8407,-81.70462,,,,,,,,
1331.9407,-85.1345,,,,,,,,
1332.0406,-87.86281,,,,,,,,
1332.1407,-90.90294,,,,,,,,
1332.2407,-94.17692,,,,,,,,
1332.3407,-97.76269,,,,,,,,
1332.4407,-100.88078,,,,,,,,
1332.5406,-103.92089,,,,,,,,
1332.6407,-106.88307,,,,,,,,
1332.7407,-109.84523,,,,,,,,
1332.8407,-112.6515,,,,,,,,
1332.9407,-115.45776,,,,,,,,
1333.0406,-118.26403,,,,,,,,
1333.1407,-120.83643,,,,,,,,
1333.2407,-124.42223,,,,,,,,
1333.3407,-127.54029,,,,,,,,
1333.4407,-130.26862,,,,,,,,
1333.5406,-132.99692,,,,,,,,
1333.6407,-135.49139,,,,,,,,
1333.7407,-137.82995,,,,,,,,
1333.8407,-140.4803,,,,,,,,
1333.9407,-142.89681,,,,,,,,
1334.0406,-145.31333,,,,,,,,
1334.1407,-147.72983,,,,,,,,
1334.2407,-150.692,,,,,,,,
1334.3407,-153.26441,,,,,,,,
1334.4407,-155.60297,,,,,,,,
1334.5406,-157.94152,,,,,,,,
1334.6407,-160.12416,,,,,,,,
1334.7407,-162.30683,,,,,,,,
1334.8407,-164.72332,,,,,,,,
1334.9407,-167.13983,,,,,,,,
1335.0406,-169.24454,,,,,,,,
1335.1407,-171.73899,,,,,,,,
1335.2407,-173.92165,,,,,,,,
1335.3407,-176.18226,,,,,,,,
1335.4407,-178.13104,,,,,,,,
1335.5406,-180.15779,,,,,,,,
1335.6407,-182.5743,,,,,,,,
1335.7407,-184.52309,,,,,,,,
1335.8407,-186.31597,,,,,,,,
1335.9407,-188.7325,,,,,,,,
1336.0406,-190.6813,,,,,,,,
1336.1407,-192.94188,,,,,,,,
1336.2407,-194.96865,,,,,,,,
1336.3407,-196.83949,,,,,,,,
1336.4407,-198.47647,,,,,,,,
1336.5406,-200.65913,,,,,,,,
1336.6407,-202.45203,,,,,,,,
1336.7407,-204.24491,,,,,,,,
1336.8407,-205.80396,,,,,,,,
1336.9407,-207.59685,,,,,,,,
1337.0406,-209.62357,,,,,,,,
1337.1407,-211.33851,,,,,,,,
1337.2407,-213.13144,,,,,,,,
1337.3407,-214.6125,,,,,,,,
1337.4407,-216.17154,,,,,,,,
1337.5406,-217.88648,,,,,,,,
1337.6407,-219.52347,,,,,,,,
1337.7407,-221.39432,,,,,,,,
1337.8407,-222.87541,,,,,,,,
1337.9407,-224.27854,,,,,,,,
1338.0406,-225.91553,,,,,,,,
1338.1407,-227.31867,,,,,,,,
1338.2407,-228.79974,,,,,,,,
1338.3407,-230.04697,,,,,,,,
1338.4407,-232.15166,,,,,,,,
1338.5406,-233.94456,,,,,,,,
1338.6407,-235.3477,,,,,,,,
1338.7407,-236.90674,,,,,,,,
1338.8407,-238.07601,,,,,,,,
1338.9407,-239.71298,,,,,,,,
1339.0406,-241.11615,,,,,,,,
1339.1407,-242.51927,,,,,,,,
1339.2407,-243.92239,,,,,,,,
1339.3407,-245.16964,,,,,,,,
1339.4407,-246.65072,,,,,,,,
1339.5406,-247.81999,,,,,,,,
1339.6407,-249.06723,,,,,,,,
1339.7407,-250.47035,,,,,,,,
1339.8407,-251.56169,,,,,,,,
1339.9407,-252.73096,,,,,,,,
1340.0406,-253.82226,,,,,,,,
1340.1407,-255.61516,,,,,,,,
1340.2407,-256.78446,,,,,,,,
1340.3407,-258.10963,,,,,,,,
1340.4407,-259.27892,,,,,,,,
1340.5406,-260.52613,,,,,,,,
1340.6407,-261.53952,,,,,,,,
1340.7407,-262.70879,,,,,,,,
1340.8407,-264.11194,,,,,,,,
1340.9407,-265.04737,,,,,,,,
1341.0406,-266.21662,,,,,,,,
1341.1407,-267.54183,,,,,,,,
1341.2407,-268.47724,,,,,,,,
1341.3407,-269.95834,,,,,,,,
1341.4407,-271.04963,,,,,,,,
1341.5406,-271.90711,,,,,,,,
1341.6407,-273.15434,,,,,,,,
1341.7407,-274.47953,,,,,,,,
1341.8407,-275.57085,,,,,,,,
1341.9407,-276.35036,,,,,,,,
1342.0406,-277.20783,,,,,,,,
1342.1407,-278.68894,,,,,,,,
1342.2407,-279.62434,,,,,,,,
1342.3407,-280.79364,,,,,,,,
1342.4407,-281.72905,,,,,,,,
1342.5406,-282.66445,,,,,,,,
1342.6407,-283.67784,,,,,,,,
1342.7407,-284.3794,,,,,,,,
1342.8407,-285.23687,,,,,,,,
1342.9407,-286.1723,,,,,,,,
1343.0406,-287.41953,,,,,,,,
1343.1407,-288.19903,,,,,,,,
1343.2407,-288.97857,,,,,,,,
1343.3407,-289.83602,,,,,,,,
1343.4407,-290.84943,,,,,,,,
1343.5406,-291.86281,,,,,,,,
1343.6407,-292.79822,,,,,,,,
1343.7407,-293.42182,,,,,,,,
1343.8407,-294.35725,,,,,,,,
1343.9407,-295.52653,,,,,,,,
1344.0406,-296.46193,,,,,,,,
1344.1407,-297.47532,,,,,,,,
1344.2407,-298.33279,,,,,,,,
1344.3407,-299.03435,,,,,,,,
1344.4407,-300.04774,,,,,,,,
1344.5406,-300.98314,,,,,,,,
1344.6407,-301.68473,,,,,,,,
1344.7407,-302.46422,,,,,,,,
1344.8407,-303.24374,,,,,,,,
1344.9407,-304.10121,,,,,,,,
1345.0406,-304.95869,,,,,,,,
1345.1407,-305.73822,,,,,,,,
1345.2407,-306.67363,,,,,,,,
1345.3407,-307.21928,,,,,,,,
1345.4407,-307.92086,,,,,,,,
1345.5406,-308.70038,,,,,,,,
1345.6407,-309.4799,,,,,,,,
1345.7407,-310.10352,,,,,,,,
1345.8407,-310.64919,,,,,,,,
1345.9407,-311.27278,,,,,,,,
1346.0406,-311.97436,,,,,,,,
1346.1407,-312.83183,,,,,,,,
1346.2407,-313.53339,,,,,,,,
1346.3407,-314.31293,,,,,,,,
1346.4407,-314.62471,,,,,,,,
1346.5406,-315.71603,,,,,,,,
1346.6407,-316.18375,,,,,,,,
1346.7407,-317.19713,,,,,,,,
1346.8407,-317.82076,,,,,,,,
1346.9407,-318.60028,,,,,,,,
1347.0406,-319.14592,,,,,,,,
1347.1407,-319.61364,,,,,,,,
1347.2407,-320.23724,,,,,,,,
1347.3407,-321.09472,,,,,,,,
1347.4407,-322.26401,,,,,,,,
1347.5406,-322.80966,,,,,,,,
1347.6407,-323.51125,,,,,,,,
1347.7407,-324.21278,,,,,,,,
1347.8407,-324.52461,,,,,,,,
1347.9407,-325.14821,,,,,,,,
1348.0406,-325.77182,,,,,,,,
1348.1407,-326.55136,,,,,,,,
1348.2407,-327.09703,,,,,,,,
1348.3407,-327.6427,,,,,,,,
1348.4407,-328.03243,,,,,,,,
1348.5409,-328.81197,,,,,,,,
1348.6407,-329.20171,,,,,,,,
1348.7407,-329.82531,,,,,,,,
1348.8407,-330.29303,,,,,,,,
1348.9407,-330.60485,,,,,,,,
1349.0406,-330.91663,,,,,,,,
1349.1407,-331.69617,,,,,,,,
1349.2407,-332.39773,,,,,,,,
1349.3407,-333.4111,,,,,,,,
1349.4407,-334.03472,,,,,,,,
1349.5406,-334.4245,,,,,,,,
1349.6409,-334.73628,,,,,,,,
1349.7407,-335.204,,,,,,,,
1349.8407,-335.98354,,,,,,,,
1349.9407,-336.52919,,,,,,,,
1350.0406,-336.9969,,,,,,,,
1350.1409,-337.93233,,,,,,,,
1350.2408,-338.71185,,,,,,,,
1350.3409,-339.10161,,,,,,,,
1350.4409,-339.17954,,,,,,,,
1350.5409,-339.33547,,,,,,,,
1350.6407,-340.11497,,,,,,,,
1350.7408,-340.81653,,,,,,,,
1350.8409,-342.06378,,,,,,,,
1350.9407,-342.29763,,,,,,,,
1351.0409,-342.68739,,,,,,,,
1351.1409,-342.8433,,,,,,,,
1351.2408,-343.31099,,,,,,,,
1351.3409,-343.70075,,,,,,,,
1351.4409,-344.32438,,,,,,,,
1351.5406,-344.87005,,,,,,,,
1351.6409,-344.87005,,,,,,,,
1351.7408,-345.57161,,,,,,,,
1351.8407,-346.11728,,,,,,,,
1351.9409,-346.58497,,,,,,,,
1352.0409,-347.05269,,,,,,,,
1352.1409,-347.28653,,,,,,,,
1352.2408,-347.75427,,,,,,,,
1352.3409,-348.37785,,,,,,,,
1352.4409,-348.76763,,,,,,,,
1352.5409,-349.3133,,,,,,,,
1352.6409,-349.62511,,,,,,,,
1352.7408,-349.93688,,,,,,,,
1352.8409,-350.01486,,,,,,,,
1352.9409,-350.48258,,,,,,,,
1353.0409,-351.65183,,,,,,,,
1353.1409,-352.50933,,,,,,,,
1353.2407,-352.89909,,,,,,,,
1353.3409,-352.7432,,,,,,,,
1353.4409,-353.52269,,,,,,,,
1353.5409,-353.6786,,,,,,,,
1353.6409,-353.99038,,,,,,,,
1353.7408,-354.45812,,,,,,,,
1353.8407,-354.84785,,,,,,,,
1353.9409,-355.39355,,,,,,,,
1354.0409,-355.62739,,,,,,,,
1354.1407,-356.09511,,,,,,,,
1354.2408,-356.40691,,,,,,,,
1354.3409,-356.79667,,,,,,,,
1354.4409,-357.34232,,,,,,,,
1354.5406,-357.49823,,,,,,,,
1354.6409,-358.12186,,,,,,,,
1354.7408,-357.88801,,,,,,,,
1354.8407,-358.0439,,,,,,,,
1354.9409,-358.74548,,,,,,,,
1355.0409,-359.52498,,,,,,,,
1355.1409,-359.91474,,,,,,,,
1355.2408,-360.22656,,,,,,,,
1355.3409,-360.53836,,,,,,,,
1355.4409,-360.69425,,,,,,,,
1355.5409,-361.23992,,,,,,,,
1355.6409,-361.31788,,,,,,,,
1355.7408,-361.86355,,,,,,,,
1355.8409,-362.25329,,,,,,,,
1355.9409,-362.56511,,,,,,,,
1356.0409,-362.95485,,,,,,,,
1356.1409,-363.18874,,,,,,,,
1356.2408,-363.96823,,,,,,,,
1356.3409,-364.2021,,,,,,,,
1356.4409,-364.66979,,,,,,,,
1356.5409,-365.05958,,,,,,,,
1356.6409,-365.05958,,,,,,,,
1356.7408,-365.2934,,,,,,,,
1356.8409,-365.68318,,,,,,,,
1356.9409,-366.15087,,,,,,,,
1357.0409,-366.07294,,,,,,,,
1357.1409,-366.54065,,,,,,,,
1357.2408,-366.77452,,,,,,,,
1357.3409,-367.08632,,,,,,,,
1357.4409,-367.70993,,,,,,,,
1357.5409,-368.17767,,,,,,,,
1357.6409,-368.02171,,,,,,,,
1357.7408,-368.33358,,,,,,,,
1357.8409,-368.87918,,,,,,,,
1357.9409,-368.72327,,,,,,,,
1358.0409,-369.03514,,,,,,,,
1358.1409,-369.73665,,,,,,,,
1358.2408,-370.20439,,,,,,,,
1358.3409,-370.20439,,,,,,,,
1358.4409,-370.59413,,,,,,,,
1358.5409,-370.75006,,,,,,,,
1358.6409,-371.29571,,,,,,,,
1358.7408,-371.4516,,,,,,,,
1358.8409,-371.37364,,,,,,,,
1358.9409,-371.99727,,,,,,,,
1359.0409,-372.54294,,,,,,,,
1359.1409,-373.01063,,,,,,,,
1359.2408,-373.24453,,,,,,,,
1359.3409,-373.08859,,,,,,,,
1359.4409,-373.63426,,,,,,,,
1359.5409,-373.7902,,,,,,,,
1359.6409,-374.33582,,,,,,,,
1359.7408,-374.41378,,,,,,,,
1359.8409,-374.88151,,,,,,,,
1359.9409,-374.64765,,,,,,,,
1360.0409,-374.88151,,,,,,,,
1360.1409,-375.34921,,,,,,,,
1360.2408,-375.50514,,,,,,,,
1360.3409,-375.73901,,,,,,,,
1360.4409,-376.05077,,,,,,,,
1360.5409,-376.2067,,,,,,,,
1360.6409,-376.28459,,,,,,,,
1360.7408,-376.75237,,,,,,,,
1360.8409,-376.90826,,,,,,,,
1360.9409,-376.9862,,,,,,,,
1361.0409,-377.14209,,,,,,,,
1361.1409,-377.22007,,,,,,,,
1361.2408,-378.31138,,,,,,,,
1361.3409,-378.31138,,,,,,,,
1361.4409,-378.38934,,,,,,,,
1361.5409,-378.70114,,,,,,,,
1361.6409,-379.01295,,,,,,,,
1361.7408,-379.48064,,,,,,,,
1361.8409,-379.55859,,,,,,,,
1361.9409,-379.79246,,,,,,,,
1362.0409,-380.02633,,,,,,,,
1362.1409,-380.33813,,,,,,,,
1362.2408,-380.57196,,,,,,,,
1362.3409,-380.64996,,,,,,,,
1362.4409,-380.72789,,,,,,,,
1362.5409,-380.72789,,,,,,,,
1362.6409,-381.42941,,,,,,,,
1362.7408,-381.66332,,,,,,,,
1362.8409,-381.74128,,,,,,,,
1362.9409,-382.20897,,,,,,,,
1363.0409,-382.13101,,,,,,,,
1363.1409,-382.20897,,,,,,,,
1363.2408,-382.13101,,,,,,,,
1363.3409,-382.05308,,,,,,,,
1363.4409,-382.59875,,,,,,,,
1363.5409,-383.14435,,,,,,,,
1363.6409,-383.14435,,,,,,,,
1363.7408,-383.53416,,,,,,,,
1363.8409,-384.3137,,,,,,,,
1363.9409,-384.15776,,,,,,,,
1364.0409,-384.00189,,,,,,,,
1364.1409,-384.15776,,,,,,,,
1364.2408,-384.23572,,,,,,,,
1364.3409,-384.54752,,,,,,,,
1364.4409,-384.93728,,,,,,,,
1364.5409,-385.32708,,,,,,,,
1364.6409,-385.63884,,,,,,,,
1364.7408,-385.63884,,,,,,,,
1364.8409,-385.87271,,,,,,,,
1364.9409,-386.10653,,,,,,,,
1365.0409,-386.3404,,,,,,,,
1365.1409,-386.41833,,,,,,,,
1365.2408,-386.57427,,,,,,,,
1365.3409,-386.57427,,,,,,,,
1365.4409,-387.04201,,,,,,,,
1365.5409,-387.27583,,,,,,,,
1365.6409,-387.35378,,,,,,,,
1365.7408,-387.27583,,,,,,,,
1365.8409,-387.5097,,,,,,,,
1365.9409,-387.58765,,,,,,,,
1366.0409,-387.74357,,,,,,,,
1366.1409,-387.89946,,,,,,,,
1366.2408,-388.13328,,,,,,,,
1366.3409,-388.28926,,,,,,,,
1366.4409,-388.52308,,,,,,,,
1366.5409,-388.75695,,,,,,,,
1366.6409,-388.99077,,,,,,,,
1366.7408,-389.06871,,,,,,,,
1366.8409,-388.99077,,,,,,,,
1366.9409,-389.45851,,,,,,,,
1367.0409,-389.6144,,,,,,,,
1367.1409,-389.6144,,,,,,,,
1367.2408,-389.6144,,,,,,,,
1367.3409,-389.45851,,,,,,,,
1367.4409,-390.23803,,,,,,,,
1367.5409,-390.86163,,,,,,,,
1367.6409,-390.86163,,,,,,,,
1367.7408,-390.62776,,,,,,,,
1367.8409,-390.08209,,,,,,,,
1367.9409,-390.62776,,,,,,,,
1368.0409,-391.17346,,,,,,,,
1368.1409,-391.64115,,,,,,,,
1368.2408,-391.64115,,,,,,,,
1368.3409,-391.95295,,,,,,,,
1368.4409,-392.10884,,,,,,,,
1368.5409,-391.95295,,,,,,,,
1368.6409,-391.95295,,,,,,,,
1368.7408,-391.87502,,,,,,,,
1368.8409,-392.03091,,,,,,,,
1368.9409,-392.18682,,,,,,,,
1369.0409,-392.34271,,,,,,,,
1369.1409,-392.65451,,,,,,,,
1369.2408,-392.4986,,,,,,,,
1369.3409,-392.73247,,,,,,,,
1369.4409,-392.8104,,,,,,,,
1369.5409,-393.1222,,,,,,,,
1369.6409,-393.35607,,,,,,,,
1369.7408,-393.27814,,,,,,,,
1369.8409,-393.51196,,,,,,,,
1369.9409,-393.43408,,,,,,,,
1370.0409,-393.97966,,,,,,,,
1370.1409,-393.6679,,,,,,,,
1370.2408,-394.36946,,,,,,,,
1370.3409,-394.13564,,,,,,,,
1370.4409,-394.05766,,,,,,,,
1370.5409,-394.44739,,,,,,,,
1370.6409,-394.75922,,,,,,,,
1370.7408,-394.91513,,,,,,,,
1370.8409,-395.46078,,,,,,,,
1370.9409,-394.91513,,,,,,,,
1371.0409,-394.75922,,,,,,,,
1371.1409,-395.38284,,,,,,,,
1371.2408,-395.46078,,,,,,,,
1371.3409,-395.46078,,,,,,,,
1371.4409,-395.149,,,,,,,,
1371.5409,-395.22691,,,,,,,,
1371.6409,-395.92847,,,,,,,,
1371.7408,-396.08441,,,,,,,,
1371.8409,-396.08441,,,,,,,,
1371.9409,-396.00645,,,,,,,,
1372.0409,-396.00645,,,,,,,,
1372.1409,-395.85058,,,,,,,,
1372.2408,-396.00645,,,,,,,,
1372.3409,-395.85058,,,,,,,,
1372.4409,-396.24027,,,,,,,,
1372.5409,-396.63008,,,,,,,,
1372.6409,-397.01983,,,,,,,,
1372.7408,-396.94186,,,,,,,,
1372.8409,-397.01983,,,,,,,,
1372.9409,-397.09777,,,,,,,,
1373.0409,-397.09777,,,,,,,,
1373.1409,-397.33164,,,,,,,,
1373.2408,-397.64342,,,,,,,,
1373.3409,-397.33164,,,,,,,,
1373.4409,-397.25366,,,,,,,,
1373.5409,-397.01983,,,,,,,,
1373.6409,-397.79933,,,,,,,,
1373.7408,-398.34502,,,,,,,,
1373.8409,-398.34502,,,,,,,,
1373.9409,-398.18909,,,,,,,,
1374.0409,-397.95522,,,,,,,,
1374.1409,-398.26707,,,,,,,,
1374.2408,-398.11115,,,,,,,,
1374.3409,-398.11115,,,,,,,,
1374.4409,-398.50089,,,,,,,,
1374.5409,-398.18909,,,,,,,,
1374.6409,-398.18909,,,,,,,,
1374.7408,-398.34502,,,,,,,,
1374.8409,-398.65678,,,,,,,,
1374.9409,-398.89065,,,,,,,,
1375.0409,-398.73478,,,,,,,,
1375.1409,-398.50089,,,,,,,,
1375.2408,-399.12452,,,,,,,,
1375.3409,-398.89065,,,,,,,,
1375.4409,-399.04658,,,,,,,,
1375.5409,-399.43634,,,,,,,,
1375.6409,-399.35834,,,,,,,,
1375.7408,-399.74814,,,,,,,,
1375.8409,-399.67016,,,,,,,,
1375.9409,-399.74814,,,,,,,,
1376.0409,-399.59221,,,,,,,,
1376.1409,-399.59221,,,,,,,,
1376.2408,-399.43634,,,,,,,,
1376.3409,-400.05995,,,,,,,,
1376.4409,-400.52766,,,,,,,,
1376.5409,-400.37173,,,,,,,,
1376.6409,-400.29381,,,,,,,,
1376.7408,-400.1379,,,,,,,,
1376.8409,-399.98201,,,,,,,,
1376.9409,-400.29381,,,,,,,,
1377.0409,-400.1379,,,,,,,,
1377.1409,-400.29381,,,,,,,,
1377.2408,-399.98201,,,,,,,,
1377.3409,-400.68353,,,,,,,,
1377.4409,-400.9174,,,,,,,,
1377.5409,-400.76153,,,,,,,,
1377.6409,-400.68353,,,,,,,,
1377.7408,-400.4497,,,,,,,,
1377.8409,-400.52766,,,,,,,,
1377.9409,-401.15126,,,,,,,,
1378.0409,-400.83946,,,,,,,,
1378.1409,-400.9174,,,,,,,,
1378.2408,-400.9174,,,,,,,,
1378.3409,-401.07329,,,,,,,,
1378.4409,-401.07329,,,,,,,,
1378.5409,-401.30715,,,,,,,,
1378.6409,-401.54102,,,,,,,,
1378.7408,-401.30715,,,,,,,,
1378.8409,-401.61896,,,,,,,,
1378.9409,-401.61896,,,,,,,,
1379.0409,-402.00876,,,,,,,,
1379.1409,-401.85283,,,,,,,,
1379.2408,-401.77489,,,,,,,,
1379.3409,-401.77489,,,,,,,,
1379.4409,-401.46309,,,,,,,,
1379.5409,-401.85283,,,,,,,,
1379.6409,-402.16465,,,,,,,,
1379.7408,-402.16465,,,,,,,,
1379.8409,-402.00876,,,,,,,,
1379.9409,-401.93078,,,,,,,,
1380.0409,-401.93078,,,,,,,,
1380.1409,-402.16465,,,,,,,,
1380.2408,-402.00876,,,,,,,,
1380.3409,-402.16465,,,,,,,,
1380.4409,-402.39852,,,,,,,,
1380.5409,-402.32054,,,,,,,,
1380.6409,-402.16465,,,,,,,,
1380.7408,-402.16465,,,,,,,,
1380.8409,-402.24258,,,,,,,,
1380.9409,-402.47645,,,,,,,,
1381.0409,-402.55441,,,,,,,,
1381.1409,-402.63234,,,,,,,,
1381.2408,-402.32054,,,,,,,,
1381.3409,-402.63234,,,,,,,,
1381.4409,-402.78823,,,,,,,,
1381.5409,-402.86621,,,,,,,,
1381.6409,-403.10003,,,,,,,,
1381.7408,-403.10003,,,,,,,,
1381.8409,-402.86621,,,,,,,,
1381.9409,-403.17801,,,,,,,,
1382.0409,-403.41188,,,,,,,,
1382.1409,-403.41188,,,,,,,,
1382.2408,-403.17801,,,,,,,,
1382.3409,-402.94414,,,,,,,,
1382.4409,-403.10003,,,,,,,,
1382.5409,-403.10003,,,,,,,,
1382.6409,-403.02215,,,,,,,,
1382.7408,-403.25601,,,,,,,,
1382.8409,-403.48984,,,,,,,,
1382.9409,-403.48984,,,,,,,,
1383.0409,-403.48984,,,,,,,,
1383.1409,-403.25601,,,,,,,,
1383.2408,-403.3339,,,,,,,,
1383.3409,-403.3339,,,,,,,,
1383.4409,-403.3339,,,,,,,,
1383.5409,-403.48984,,,,,,,,
1383.6409,-403.56777,,,,,,,,
1383.7408,-403.56777,,,,,,,,
1383.8409,-403.64571,,,,,,,,
1383.9409,-403.48984,,,,,,,,
1384.0409,-403.64571,,,,,,,,
1384.1409,-403.8016,,,,,,,,
1384.2408,-403.8796,,,,,,,,
1384.3409,-403.8016,,,,,,,,
1384.4409,-404.1914,,,,,,,,
1384.5409,-404.03546,,,,,,,,
1384.6409,-404.11347,,,,,,,,
1384.7408,-404.03546,,,,,,,,
1384.8409,-403.8016,,,,,,,,
1384.9409,-404.11347,,,,,,,,
1385.0409,-404.26933,,,,,,,,
1385.1409,-404.26933,,,,,,,,
1385.2408,-404.1914,,,,,,,,
1385.3409,-404.50316,,,,,,,,
1385.4409,-404.42527,,,,,,,,
1385.5409,-404.11347,,,,,,,,
1385.6409,-404.1914,,,,,,,,
1385.7408,-403.95753,,,,,,,,
1385.8409,-403.95753,,,,,,,,
1385.9409,-403.95753,,,,,,,,
1386.0409,-404.11347,,,,,,,,
1386.1409,-404.1914,,,,,,,,
1386.2408,-404.11347,,,,,,,,
1386.3409,-403.8796,,,,,,,,
1386.4409,-404.42527,,,,,,,,
1386.5409,-404.65909,,,,,,,,
1386.6409,-404.73707,,,,,,,,
1386.7408,-404.58116,,,,,,,,
1386.8409,-404.26933,,,,,,,,
1386.9409,-404.1914,,,,,,,,
1387.0409,-404.50316,,,,,,,,
1387.1409,-404.65909,,,,,,,,
1387.2408,-404.81498,,,,,,,,
1387.3409,-404.89296,,,,,,,,
1387.4409,-404.81498,,,,,,,,
1387.5409,-404.58116,,,,,,,,
1387.6409,-404.65909,,,,,,,,
1387.7408,-404.81498,,,,,,,,
1387.8409,-405.12683,,,,,,,,
1387.9409,-404.58116,,,,,,,,
1388.0409,-404.34729,,,,,,,,
1388.1409,-404.65909,,,,,,,,
1388.2408,-404.73707,,,,,,,,
1388.3409,-405.43863,,,,,,,,
1388.4409,-405.36065,,,,,,,,
