strain,stress,temp,type,title,medium,strain_rate,youngs,poissons
0,0,750,tensile,D6,Air,0.3806557288752481,161000,0.3
0.00042053156420560056,17.357297757,,,,,,,,
0.00042514961109493756,17.4874331952,,,,,,,,
0.0004294877569280809,17.597556312200002,,,,,,,,
0.0004338258839417966,17.7376934016,,,,,,,,
0.00043815399651671695,17.867827145,,,,,,,,
0.00044278195759911193,18.0279806976,,,,,,,,
0.0004462504154707242,18.1180833985,,,,,,,,
0.0004494289916593005,18.2582039225,,,,,,,,
0.00045375703670288715,18.388341946799997,,,,,,,,
0.00045896465960539945,18.5285019764,,,,,,,,
0.00046242306597181547,18.6586261845,,,,,,,,
0.0004653217210537494,18.7987454297,,,,,,,,
0.0004705192884362266,18.958918438499996,,,,,,,,
0.0004742775126377329,19.069041873399996,,,,,,,,
0.00047860545013759224,19.1991866368,,,,,,,,
0.00048381294364066037,19.3593640455,,,,,,,,
0.0004875711178820559,19.479495324299997,,,,,,,,
0.0004910294253173006,19.629636363,,,,,,,,
0.0004956571417013044,19.7998114862,,,,,,,,
0.0004999949816739439,19.909952388,,,,,,,,
0.0005037431001370784,20.0701076322,,,,,,,,
0.0005080809050343421,20.2302760062,,,,,,,,
0.0005124186911151361,20.370435518,,,,,,,,
0.0005161667630131124,20.530594475999997,,,,,,,,
0.000520504514019402,20.6707564224,,,,,,,,
0.0005248422462096895,20.8209248338,,,,,,,,
0.000530039504240237,20.9811178746,,,,,,,,
0.0005337975047585049,21.1712981704,,,,,,,,
0.0005372656469614393,21.3214522071,,,,,,,,
0.0005410236203240083,21.4716135082,,,,,,,,
0.0005453512689611507,21.641799165000002,,,,,,,,
0.0005482396891541478,21.8019494181,,,,,,,,
0.0005514179411790933,21.932090414400005,,,,,,,,
0.0005571947381762017,22.052283994,,,,,,,,
0.0005609526366466638,22.2324678642,,,,,,,,
0.0005644206846731812,22.3726240088,,,,,,,,
0.0005681785559894191,22.5528103836,,,,,,,,
0.000572516081387858,22.702994109200002,,,,,,,,
0.0005771334264605225,22.883202851,,,,,,,,
0.0005829100749068318,23.0434283324,,,,,,,,
0.0005866678767430934,23.2436322932,,,,,,,,
0.0005901358355892244,23.4038073509,,,,,,,,
0.0005947630933606569,23.5840227358,,,,,,,,
0.0005982210301136041,23.734194048000003,,,,,,,,
0.0006034279007581908,23.894414206799997,,,,,,,,
0.0006077552793405447,24.084633115800003,,,,,,,,
0.0006115129878147867,24.244821491000003,,,,,,,,
0.0006158503252532852,24.4350436968,,,,,,,,
0.0006196080033088847,24.61524708,,,,,,,,
0.0006239353118745273,24.8054721827,,,,,,,,
0.0006297116899699053,24.9957351518,,,,,,,,
0.0006349183966499301,25.165973268000002,,,,,,,,
0.0006386760030544521,25.326170052799995,,,,,,,,
0.0006430032291079412,25.516401855,,,,,,,,
0.0006473404299653058,25.726648510500002,,,,,,,,
0.0006519574295618559,25.896878159599996,,,,,,,,
0.0006586030733755857,26.107188613799998,,,,,,,,
0.0006629402065739668,26.2974278448,,,,,,,,
0.0006664079009213426,26.517665695,,,,,,,,
0.0006710248124844294,26.727929087499998,,,,,,,,
0.0006753618918085249,26.9281801269,,,,,,,,
0.0006796989523224449,27.1484465009,,,,,,,,
0.0006840260008643843,27.3587076684,,,,,,,,
0.0006892324247539178,27.5489811091,,,,,,,,
0.0006958678278131146,27.7593100914,,,,,,,,
0.0006996252052012951,27.959554367800003,,,,,,,,
0.0007039621604852614,28.219858722,,,,,,,,
0.0007077195074599378,28.410099268299998,,,,,,,,
0.0007120464347575359,28.630378903,,,,,,,,
0.0007163833361716364,28.8406535648,,,,,,,,
0.0007201406364762454,29.090942028,,,,,,,,
0.0007244675100287494,29.3312418363,,,,,,,,
0.0007319820357719648,29.5716379875,,,,,,,,
0.0007363188507283784,29.8019356502,,,,,,,,
0.0007397862906308213,30.0422166012,,,,,,,,
0.0007444028634255835,30.2825340168,,,,,,,,
0.0007487396245156173,30.52284511,,,,,,,,
0.0007524968032501293,30.773147985,,,,,,,,
0.0007559541946138411,31.063473689600002,,,,,,,,
0.0007597113462420724,31.2637424,,,,,,,,
0.0007640480409433038,31.534084353399997,,,,,,,,
0.0007678051621619075,31.774387174999998,,,,,,,,
0.000772131829481619,32.0147100357,,,,,,,,
0.000775888920328629,32.265024365600006,,,,,,,,
0.0007940846313281696,33.346469408,,,,,,,,
0.000805355614091297,34.0173850632,,,,,,,,
0.0008096821189458753,34.28775094259999,,,,,,,,
0.0008140185969452277,34.568127649,,,,,,,,
0.0008177755304234385,34.858494771299995,,,,,,,,
0.0008221019815438603,35.128867644,,,,,,,,
0.0008264384056849811,35.3992432086,,,,,,,,
0.0008307748110218311,35.6596128056,,,,,,,,
0.0008353909637817663,35.950019780800005,,,,,,,,
0.0008397273302967316,36.22040249519999,,,,,,,,
0.0008463717263798745,36.510888710399996,,,,,,,,
0.0008506980537822888,36.7912849656,,,,,,,,
0.0008550343539209754,37.061675462000004,,,,,,,,
0.0008587911333091652,37.3520638512,,,,,,,,
0.0008625478985840166,37.622437162800004,,,,,,,,
0.0008674536532664818,37.9028647221,,,,,,,,
0.0008712103859984812,38.1532250108,,,,,,,,
0.0008755465971906438,38.473670749200004,,,,,,,,
0.0008801625432820564,38.7440860905,,,,,,,,
0.0008836294844518752,39.03447678,,,,,,,,
0.0008882453932335747,39.334923552,,,,,,,,
0.0008931610129247307,39.615367104799994,,,,,,,,
0.0008977768777100754,39.925828400200004,,,,,,,,
0.0009058695762345742,40.226423393199994,,,,,,,,
0.0009102056371400984,40.4968436852,,,,,,,,
0.000915400892728729,40.7973288232,,,,,,,,
0.0009197269214993225,41.1278089635,,,,,,,,
0.000923193725504721,41.3982009232,,,,,,,,
0.0009278194423916245,41.71868946,,,,,,,,
0.0009321554081222213,42.0291594541,,,,,,,,
0.0009359019071500916,42.339607181999995,,,,,,,,
0.0009402378378358376,42.640072968000005,,,,,,,,
0.0009445737497213703,42.92052245760001,,,,,,,,
0.0009483202022240901,43.240986864,,,,,,,,
0.0009526560790654205,43.5614793472,,,,,,,,
0.0009578511141184092,43.84197397799999,,,,,,,,
0.0009621869496351659,44.162472118,,,,,,,,
0.0009665227663525346,44.5230117152,,,,,,,,
0.0009702691366255845,44.843489152000004,,,,,,,,
0.0009731663200127862,45.163930636799996,,,,,,,,
0.0009783612485157237,45.514507854799994,,,,,,,,
0.0009855841523378052,45.8151324239,,,,,,,,
0.0009893304512006596,46.1656504984,,,,,,,,
0.0009930867261028627,46.496151791,,,,,,,,
0.0009974224088468244,46.79665276000001,,,,,,,,
0.0010017980327414221,47.137198307,,,,,,,,
0.0010054943211136194,47.4977347,,,,,,,,
0.0010097899904344463,47.788231722,,,,,,,,
0.0010135861479637978,48.12875792799999,,,,,,,,
0.0010178817825252495,48.439280376,,,,,,,,
0.0010222772964638574,48.81988195600001,,,,,,,,
0.0010274719698457108,49.150474800000005,,,,,,,,
0.0010311681633208046,49.480996931,,,,,,,,
0.0010363627905178338,49.831616882,,,,,,,,
0.0010398591590147432,50.20217605999999,,,,,,,,
0.0010450537410658252,50.532781888,,,,,,,,
0.0010488497647310386,50.86332001400001,,,,,,,,
0.0010531452478156538,51.263959977,,,,,,,,
0.001057440712449395,51.62456106,,,,,,,,
0.0010612366890937525,51.975128656,,,,,,,,
0.001065532118971209,52.345746369000004,,,,,,,,
0.001069328064900959,52.676298138,,,,,,,,
0.0010774193752381108,53.057134,,,,,,,,
0.0010803162482087238,53.437698442000006,,,,,,,,
0.001084611596132008,53.768286092,,,,,,,,
0.0010892065990663463,54.138936384,,,,,,,,
0.0010927027828070328,54.549573917,,,,,,,,
0.0010964986256000089,54.930197877,,,,,,,,
0.0011007939040152857,55.280819308,,,,,,,,
0.0011036907092735254,55.661399079999995,,,,,,,,
0.0011082856245403206,56.012042955,,,,,,,,
0.0011117817415779814,56.392661492,,,,,,,,
0.0011163766196674045,56.773345070000005,,,,,,,,
0.0011198727084181632,57.12393573000001,,,,,,,,
0.0011235685603786594,57.504574048,,,,,,,,
0.0011279636097949084,57.915289509999994,,,,,,,,
0.001131659431853029,58.295933829,,,,,,,,
0.0011360544457097203,58.676621987,,,,,,,,
0.0011397502378655052,59.067283599999996,,,,,,,,
0.001143545902078278,59.447942596,,,,,,,,
0.0011484402899284336,59.838681707,,,,,,,,
0.001151336957168082,60.23931584,,,,,,,,
0.001155132577401897,60.61998369,,,,,,,,
0.0011594276039759504,61.000684893000006,,,,,,,,
0.0011640222631439407,61.461500932999996,,,,,,,,
0.0011675181853255607,61.812124667999996,,,,,,,,
0.0011765076433882988,62.25319829600001,,,,,,,,
0.0011802032860407736,62.63387710400001,,,,,,,,
0.001184498204937048,63.014596488,,,,,,,,
0.0011873947677307278,63.445289897,,,,,,,,
0.001192588583454285,63.856108674,,,,,,,,
0.001196084405771873,64.25681062400001,,,,,,,,
0.001199879856165489,64.637510736,,,,,,,,
0.0012041746905535036,65.098342598,,,,,,,,
0.0012079701102410275,65.44901271900001,,,,,,,,
0.001213163819101424,65.87987462,,,,,,,,
0.0012160602988646628,66.28055216,,,,,,,,
0.0012197557953480393,66.70130971,,,,,,,,
0.0012240505443729967,67.102086096,,,,,,,,
0.0012278458886242065,67.53286907,,,,,,,,
0.001232739863896154,67.92368064000001,,,,,,,,
0.0012373341862324182,68.344512706,,,,,,,,
0.0012408298521311026,68.805322752,,,,,,,,
0.0012454241372998106,69.21614980599999,,,,,,,,
0.0012489197749188925,69.62690413800001,,,,,,,,
0.0012518161511177303,70.057644422,,,,,,,,
0.001255611389990567,70.48845056,,,,,,,,
0.0012585077468082848,70.87914584700002,,,,,,,,
0.001263101950760608,71.300002319,,,,,,,,
0.001267396513629141,71.710828484,,,,,,,,
0.0012716910580547046,72.141683625,,,,,,,,
0.0012754862214984148,72.61255727599999,,,,,,,,
0.0012789817540331074,73.013323016,,,,,,,,
0.001282677017997991,73.45415756,,,,,,,,
0.0012864721397484956,73.854951248,,,,,,,,
0.0012907666022538929,74.265797972,,,,,,,,
0.001294561693303623,74.69663684,,,,,,,,
0.001298256899697073,75.13748446400001,,,,,,,,
0.001302651181418181,75.55836210999999,,,,,,,,
0.0013069455744440016,76.04932741,,,,,,,,
0.0013113398179850962,76.480225836,,,,,,,,
0.0013141361447301444,76.90099199999999,,,,,,,,
0.001319329302225989,77.33195904600001,,,,,,,,
0.0013237234913502027,77.782894928,,,,,,,,
0.0013274185899865606,78.223766796,,,,,,,,
0.0013364066107526917,78.655044915,,,,,,,,
0.0013407008588219682,79.115999816,,,,,,,,
0.0013435969692010643,79.52678019000001,,,,,,,,
0.001347991051690088,80.00777711,,,,,,,,
0.0013516860606566704,80.478708462,,,,,,,,
0.0013560801076020026,80.93968631,,,,,,,,
0.001359775086679627,81.360556875,,,,,,,,
0.001364169098081399,81.78148771699999,,,,,,,,
0.0013678640472707707,82.242419544,,,,,,,,
0.0013721581602564258,82.693390598,,,,,,,,
0.0013759529424309386,83.124296469,,,,,,,,
0.001379448123799194,83.585221988,,,,,,,,
0.0013831430165338777,84.04616751300001,,,,,,,,
0.0013869377570235617,84.537166518,,,,,,,,
0.0013921305364636893,84.968204535,,,,,,,,
0.0013956256612888756,85.42914394600001,,,,,,,,
0.0013993204942496656,85.900117734,,,,,,,,
0.001403115173350633,86.361089584,,,,,,,,
0.0014066102597834202,86.80201076800002,,,,,,,,
0.0014103050521582516,87.232938343,,,,,,,,
0.0014145989829019167,87.72400656,,,,,,,,
0.0014192923279731393,88.20510002399999,,,,,,,,
0.0014226875000384524,88.666054398,,,,,,,,
0.0014264820904703356,89.14707605,,,,,,,,
0.0014307759517516293,89.61813178199999,,,,,,,,
0.0014336718012752186,90.07905126499999,,,,,,,,
0.0014383650568324084,90.540136154,,,,,,,,
0.0014417601641432529,91.001107236,,,,,,,,
0.0014455546822030147,91.492161376,,,,,,,,
0.0014498484615902022,91.953221638,,,,,,,,
0.0014536429489589557,92.404225169,,,,,,,,
0.0014573375675621732,92.865237432,,,,,,,,
0.001460832464488475,93.306205223,,,,,,,,
0.0014646269101788762,93.78726280500001,,,,,,,,
0.0014689206076750811,94.22831230000001,,,,,,,,
0.0014727150226756447,94.709377266,,,,,,,,
0.001476409570815626,95.170406825,,,,,,,,
0.0014799044010879942,95.66146512,,,,,,,,
0.0014835989226666155,96.122501506,,,,,,,,
0.0014879923900199194,96.53353434899999,,,,,,,,
0.0014916868817176888,96.99457768,,,,,,,,
0.0014954812103347077,97.48567904400001,,,,,,,,
0.0014997747753539878,97.96681803799999,,,,,,,,
0.0015026704250747707,98.407763388,,,,,,,,
0.0015070638086390343,98.868889504,,,,,,,,
0.0015107582298781862,99.34998048,,,,,,,,
0.0015145524861330704,99.81105466199999,,,,,,,,
0.0015182468797062696,100.25209194,,,,,,,,
0.0015217415637676583,100.75320374,,,,,,,,
0.0015321256957754855,101.25501662999999,,,,,,,,
0.001536419103462727,101.75622016,,,,,,,,
0.0015408123387589295,102.25743819999998,,,,,,,,
0.0015445066353193507,102.65843425000001,,,,,,,,
0.00154830076352654,103.15959850000002,,,,,,,,
0.0015517953425606401,103.5605802,,,,,,,,
0.0015563881992905974,104.06183464,,,,,,,,
0.0015592836850836127,104.56291620000002,,,,,,,,
0.0015635769761721458,105.06414751999999,,,,,,,,
0.0015673710320248443,105.56533044,,,,,,,,
0.0015716642883924796,106.06657011,,,,,,,,
0.0015759575263281436,106.56781408,,,,,,,,
0.0015788529554588654,106.96875467999999,,,,,,,,
0.001583545529694854,107.47004904,,,,,,,,
0.0015869401441390282,107.97120796,,,,,,,,
0.001590734111351766,108.4724136,,,,,,,,
0.001594428223491077,108.97361215999999,,,,,,,,
0.0015979226413333435,109.47479256,,,,,,,,
0.0016025152862125986,109.97609724,,,,,,,,
0.0016075072675929506,110.47745064,,,,,,,,
0.0016112013177709754,110.97866499999999,,,,,,,,
0.0016140966448577425,111.47979401999999,,,,,,,,
0.0016186892154563147,111.98111599999999,,,,,,,,
0.0016230820893364398,112.38225768000001,,,,,,,,
0.0016264765695721186,112.88345306000001,,,,,,,,
0.0016311689203363864,113.384799,,,,,,,,
0.0016345633731216348,113.88600183,,,,,,,,
0.001639255685940248,114.28719246,,,,,,,,
0.0016420510958772138,114.88849798000001,,,,,,,,
0.0016464438671327474,115.28966177999999,,,,,,,,
0.0016501377734800854,115.79091339999998,,,,,,,,
0.0016545305092131373,116.39241558,,,,,,,,
0.0016582243856893529,116.89367532,,,,,,,,
0.001662617085900276,117.2948544,,,,,,,,
0.0016655122641256194,117.79602744,,,,,,,,
0.0016707035971949993,118.29747500999999,,,,,,,,
0.0016743974139304192,118.79874987999999,,,,,,,,
0.0016778915523385813,119.30000462999999,,,,,,,,
0.0016824838299645548,119.80139444,,,,,,,,
0.0016868764236125384,120.30276483,,,,,,,,
0.001689671700433155,120.80394666,,,,,,,,
0.0016940642625079274,121.30532505000001,,,,,,,,
0.0016983569749844443,121.70652569999999,,,,,,,,
0.0017029491586286927,122.2079368,,,,,,,,
0.001707341662381921,122.80949888,,,,,,,,
0.0017110353437857716,123.2106375,,,,,,,,
0.0017139303818352258,123.71185189999998,,,,,,,,
0.001717424382112698,124.2131436,,,,,,,,
0.0017212178543057509,124.71447615,,,,,,,,
0.00172551045022176,125.21587500000001,,,,,,,,
0.0017292040645166303,125.71720284999999,,,,,,,,
0.0017329974920241337,126.218547,,,,,,,,
0.0017372900373753242,126.71995820000001,,,,,,,,
0.001741083434209458,127.2213102,,,,,,,,
0.0017445773396156114,127.62245314000002,,,,,,,,
0.0017526631881676564,128.2245376,,,,,,,,
0.001757255122435145,128.62582992,,,,,,,,
0.001760748971339505,129.12716047,,,,,,,,
0.0017644424554794037,129.62852039999999,,,,,,,,
0.0017682357493152342,130.12989702,,,,,,,,
0.001772528143407597,130.63134264,,,,,,,,
0.0017754230034387874,131.13260929999998,,,,,,,,
0.0017792162556224808,131.53381904,,,,,,,,
0.001783508602582543,132.03527618,,,,,,,,
0.0017873018240957019,132.53667147000002,,,,,,,,
0.001790096820214233,133.03793776000003,,,,,,,,
0.0017944889411883292,133.53942013,,,,,,,,
0.0017973837376470958,134.04070620000002,,,,,,,,
0.0018025743861746475,134.54230406000002,,,,,,,,
0.001806267715836556,135.04370492,,,,,,,,
0.001810659765787074,135.54520419000002,,,,,,,,
0.0018143530655871857,136.04661280000002,,,,,,,,
0.0018172478045437878,136.54791607,,,,,,,,
0.0018224383499654635,136.94935447,,,,,,,,
0.001825931971137074,137.45074671999998,,,,,,,,
0.0018305235689722247,137.95229393999998,,,,,,,,
0.0018334182611201087,138.45361082,,,,,,,,
0.0018377103754329402,138.95512477999998,,,,,,,,
0.00184150339135273,139.45657343999997,,,,,,,,
0.0018457954709636946,139.95809574999998,,,,,,,,
0.0018486901189043036,140.35924103999997,,,,,,,,
0.0018530819825378696,140.96097036,,,,,,,,
0.0018567751256636292,141.36223435,,,,,,,,
0.001861166953788948,141.86378663999997,,,,,,,,
0.0018648600670561491,142.2650572,,,,,,,,
0.0018692518596740164,142.7666175,,,,,,,,
0.0018738432586064256,143.2682108,,,,,,,,
0.00187673782535982,143.76956474999997,,,,,,,,
0.0018810297537447777,144.2711232,,,,,,,,
0.0018848226053573463,144.67242504,,,,,,,,
0.0018891144990432218,145.17399141,,,,,,,,
0.0018929073199917333,145.67548938000002,,,,,,,,
0.001896300884436111,146.07674298,,,,,,,,
0.0019006925389749025,146.57833575,,,,,,,,
0.0019043855062727947,146.97963954,,,,,,,,
0.0019087771253069416,147.48124031999998,,,,,,,,
0.0019124700627486753,147.98274210999998,,,,,,,,
0.0019162627951149179,148.48426241999996,,,,,,,,
0.0019205545538652522,148.88566864,,,,,,,,
0.0019248462941964725,149.38727097,,,,,,,,
0.001928638979623361,149.8888028,,,,,,,,
0.0019324316506658414,150.290145,,,,,,,,
0.0019367233400238368,150.7917593,,,,,,,,
0.0019405159804051796,151.2933024,,,,,,,,
0.0019448076350681795,151.79492505,,,,,,,,
0.0019486002447888803,152.19628095,,,,,,,,
0.0019565846392898788,152.6984754,,,,,,,,
0.0019600777918376455,153.09979360000003,,,,,,,,
0.0019652675959484288,153.60157176,,,,,,,,
0.001969060128073424,154.1031398,,,,,,,,
0.001973351660236811,154.60478879000001,,,,,,,,
0.0019771441617029146,155.00616677,,,,,,,,
0.0019814356591736255,155.40762534,,,,,,,,
0.0019857271382272435,155.90928612,,,,,,,,
0.0019895195927597084,156.31067399999998,,,,,,,,
0.001993811037121731,156.8123427,,,,,,,,
0.0019995994677854353,157.21405104000002,,,,,,,,
0.0020041902682803527,157.71577588000002,,,,,,,,
0.002009180244914331,158.11736736000003,,,,,,,,
0.002014369794199919,158.51899448,,,,,,,,
0.002019559316554225,159.02082792,,,,,,,,
0.002025247800502908,159.52274615999997,,,,,,,,
0.0020290401051583037,159.92416355999998,,,,,,,,
0.0020342295513816806,160.32580800000002,,,,,,,,
0.0020385208038778825,160.82751629999998,,,,,,,,
0.002043710200902044,161.22916922000002,,,,,,,,
0.0020481012081191748,161.63069726,,,,,,,,
0.0020532905554269607,162.13256372,,,,,,,,
0.002058479875805782,162.63443538,,,,,,,,
0.0020627710242392037,162.93575273999997,,,,,,,,
0.00206945719556552,163.43787796,,,,,,,,
0.0020737482968939927,163.83940965,,,,,,,,
0.0020809333555645037,164.24142009,,,,,,,,
0.002088517528154758,164.64350201,,,,,,,,
0.0020937066657332262,165.14540432,,,,,,,,
0.002098596405348089,165.54705216,,,,,,,,
0.002103785490626055,166.04896419999997,,,,,,,,
0.002109573284747105,166.45076998,,,,,,,,
0.0021155606227247184,166.85261369999998,,,,,,,,
0.0021207496199751098,167.25432870000003,,,,,,,,
0.0021271360411663567,167.65624862,,,,,,,,
0.002133223060901151,168.05812335,,,,,,,,
0.002138411966502025,168.45985167,,,,,,,,
0.002144698489140391,168.86176949999998,,,,,,,,
0.00215138411270991,169.26375993000002,,,,,,,,
0.002158867966669159,169.66589116,,,,,,,,
0.0021637573876733874,170.06758716999997,,,,,,,,
0.002169844184498083,170.56970843999997,,,,,,,,
0.0021756315962987473,170.9715668,,,,,,,,
0.0021799222420474927,171.37317330000002,,,,,,,,
0.0021889026037924153,171.67536969000003,,,,,,,,
0.0021940912204861896,172.1773587,,,,,,,,
0.002201275414540866,172.47925676999998,,,,,,,,
0.0022070626444394437,172.7809178,,,,,,,,
0.00221304939874551,173.28305995,,,,,,,,
0.0022188365605059325,173.68495129000001,,,,,,,,
0.002225521688436023,173.98678079999996,,,,,,,,
0.002231308778017947,174.38868119999998,,,,,,,,
0.002239290915590537,174.69074574,,,,,,,,
0.0022459759067827243,175.09281295,,,,,,,,
0.0022517628779955856,175.3945025,,,,,,,,
0.0022569511685428104,175.79631630000003,,,,,,,,
0.0022641349110152373,176.19848586000003,,,,,,,,
0.00227081973612793,176.50034574,,,,,,,,
0.002278302696305136,176.80235076,,,,,,,,
0.002285486285395874,177.20453608,,,,,,,,
0.002292669822883252,177.50649763,,,,,,,,
0.0022987558350968866,177.90849849999998,,,,,,,,
0.0023059392772629317,178.21046908000002,,,,,,,,
0.0023120252087192863,178.51224806999997,,,,,,,,
0.0023184104084650018,178.81408424000003,,,,,,,,
0.0023258930125329073,179.21635368000003,,,,,,,,
0.002330183013612965,179.41758910000001,,,,,,,,
0.0023373662300278275,179.81981394000002,,,,,,,,
