x,y,type,temp,stress
347.65,0.0496,,,
347.9,0.04964,,,
348.16,0.04969,,,
348.61,0.04973,,,
348.93,0.04978,,,
349.32,0.04983,,,
349.87,0.04987,,,
350.28,0.04992,,,
350.63,0.04997,,,
351.05,0.05001,,,
351.52,0.05006,,,
351.93,0.05011,,,
352.39,0.05015,,,
352.9,0.0502,,,
353.34,0.05025,,,
353.82,0.0503,,,
354.35,0.05034,,,
354.77,0.05039,,,
355.17,0.05044,,,
355.39,0.05048,,,
355.66,0.05053,,,
355.91,0.05058,,,
356.36,0.05062,,,
356.94,0.05067,,,
357.24,0.05072,,,
358.06,0.05076,,,
358.34,0.05081,,,
358.74,0.05086,,,
359.08,0.05091,,,
359.58,0.05095,,,
359.98,0.051,,,
360.31,0.05105,,,
360.84,0.05109,,,
361.23,0.05114,,,
361.78,0.05118,,,
362.2,0.05123,,,
362.46,0.05128,,,
362.73,0.05132,,,
363.18,0.05137,,,
363.56,0.05141,,,
364.1,0.05146,,,
364.46,0.0515,,,
364.78,0.05154,,,
365.08,0.05159,,,
365.55,0.05163,,,
365.88,0.05168,,,
366.48,0.05172,,,
366.93,0.05176,,,
367.18,0.0518,,,
367.53,0.05185,,,
367.92,0.05189,,,
368.22,0.05193,,,
368.54,0.05197,,,
368.82,0.05202,,,
369.32,0.05206,,,
369.74,0.0521,,,
369.99,0.05214,,,
370.32,0.05218,,,
370.84,0.05223,,,
371.15,0.05227,,,
371.61,0.05231,,,
371.86,0.05236,,,
372.47,0.0524,,,
372.96,0.05244,,,
373.22,0.05248,,,
373.49,0.05252,,,
373.74,0.05256,,,
374.02,0.0526,,,
374.83,0.05264,,,
375.11,0.05268,,,
375.34,0.05272,,,
375.59,0.05276,,,
375.84,0.0528,,,
376.13,0.05284,,,
376.54,0.05288,,,
377.14,0.05292,,,
377.51,0.05297,,,
377.8,0.05301,,,
378.45,0.05305,,,
378.66,0.05309,,,
379.03,0.05313,,,
379.3,0.05317,,,
379.75,0.05321,,,
380.25,0.05325,,,
380.56,0.05329,,,
380.92,0.05333,,,
381.33,0.05338,,,
381.75,0.05342,,,
382.27,0.05346,,,
382.47,0.0535,,,
382.92,0.05354,,,
383.05,0.05358,,,
383.38,0.05362,,,
383.8,0.05367,,,
384.12,0.05371,,,
384.67,0.05375,,,
385.1,0.05379,,,
385.35,0.05384,,,
385.62,0.05388,,,
385.95,0.05392,,,
386.15,0.05396,,,
386.59,0.054,,,
387.04,0.05405,,,
387.57,0.05409,,,
388.01,0.05413,,,
388.21,0.05418,,,
388.52,0.05422,,,
388.82,0.05427,,,
389.41,0.05431,,,
390.38,0.05435,,,
390.78,0.0544,,,
391.06,0.05444,,,
391.46,0.05448,,,
391.73,0.05453,,,
392.04,0.05457,,,
392.34,0.05461,,,
392.69,0.05466,,,
393.08,0.0547,,,
393.28,0.05474,,,
393.55,0.05479,,,
393.83,0.05483,,,
394.46,0.05487,,,
395.01,0.05492,,,
395.35,0.05496,,,
395.7,0.055,,,
396.26,0.05505,,,
396.98,0.05509,,,
397.32,0.05513,,,
397.57,0.05518,,,
397.93,0.05522,,,
398.3,0.05526,,,
398.77,0.05531,,,
399.05,0.05535,,,
399.37,0.05539,,,
399.58,0.05543,,,
399.87,0.05547,,,
400.29,0.05551,,,
400.62,0.05555,,,
401,0.05559,,,
401.57,0.05563,,,
401.99,0.05567,,,
402.4,0.05571,,,
402.82,0.05575,,,
403.09,0.05579,,,
403.29,0.05583,,,
403.54,0.05587,,,
404.16,0.0559,,,
404.42,0.05594,,,
404.69,0.05598,,,
404.96,0.05602,,,
405.34,0.05606,,,
405.62,0.0561,,,
406.11,0.05614,,,
406.73,0.05618,,,
